Project,Issue,Commit,TypeChecker,Detectable,Comment,AnnotationTime
vladaspasic/express-exceptions,1,f4f18d49e348796d3343bec2d6c3304401b7200b,TypeScript,Undetectable,Depends on system dependent library, not type system.,0.0
hyubs/express-path,4,a52474ccaee2f4df598bf552f1359f473237537e,TypeScript,Detectable,Using typeof.,0.0
